Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.010000	1.376602	2.453925	60.246000	41.380000	
0.010000	1.347558	2.486049	60.768000	40.520000	
0.010000	1.317859	2.523770	61.708000	41.240000	
0.010000	1.284292	2.500416	62.488000	41.580000	
0.010000	1.250079	2.561855	63.298000	40.790000	
0.010000	1.222248	2.553342	64.298000	41.060000	
0.010000	1.175340	2.588250	65.370000	41.130000	
0.010000	1.145712	2.652773	66.110000	41.170000	
0.010000	1.115339	2.690687	66.780000	40.820000	
0.010000	1.089626	2.773374	67.260000	39.840000	
0.010000	1.062965	2.699474	68.112000	41.210000	
0.010000	1.041774	2.733170	68.698000	41.100000	
0.010000	1.015468	2.790022	69.256000	40.620000	
0.010000	0.991123	2.821718	70.198000	39.060000	
0.010000	0.956049	2.873342	70.950000	39.770000	
0.010000	0.941145	2.835810	71.456000	41.030000	
0.001000	0.576271	2.809616	82.948000	43.790000	
0.001000	0.455028	2.881890	86.630000	43.760000	
0.001000	0.406632	2.943525	88.000000	43.600000	
0.001000	0.373960	2.993166	88.936000	43.550000	
0.001000	0.356573	3.035561	89.556000	43.710000	
0.001000	0.335393	3.083461	90.214000	43.180000	
0.001000	0.320282	3.105319	90.648000	43.520000	
0.001000	0.308920	3.143173	90.950000	43.360000	
0.001000	0.289022	3.170965	91.598000	43.710000	
0.001000	0.281109	3.185826	91.914000	43.680000	
0.001000	0.273639	3.216017	92.086000	43.530000	
0.001000	0.263995	3.225744	92.410000	43.570000	
0.001000	0.252307	3.262164	92.810000	43.550000	
0.001000	0.247916	3.278069	92.874000	43.570000	
0.001000	0.240537	3.292621	93.078000	43.410000	
0.001000	0.235313	3.310090	93.298000	43.100000	
0.001000	0.228620	3.328239	93.528000	43.290000	
0.001000	0.222097	3.354122	93.558000	43.130000	
0.001000	0.211512	3.359293	94.046000	43.220000	
0.001000	0.205874	3.370303	94.218000	43.120000	
0.001000	0.209364	3.387114	94.044000	43.200000	
0.001000	0.200166	3.411165	94.390000	43.150000	
0.001000	0.193374	3.439039	94.624000	43.170000	
0.001000	0.189765	3.427235	94.684000	43.090000	
0.001000	0.185772	3.430836	94.796000	43.180000	
0.001000	0.184248	3.450662	94.884000	43.050000	
0.001000	0.177193	3.462957	95.166000	43.240000	
0.001000	0.176600	3.451676	95.130000	43.270000	
0.001000	0.173853	3.471983	95.282000	43.450000	
0.001000	0.169430	3.469070	95.450000	43.220000	
0.001000	0.164937	3.492425	95.714000	43.560000	
0.001000	0.161196	3.503315	95.766000	43.190000	
0.001000	0.161642	3.501943	95.734000	43.030000	
0.001000	0.158658	3.513069	95.916000	43.280000	
0.001000	0.151317	3.513632	95.994000	43.410000	
0.001000	0.147571	3.532932	96.192000	43.270000	
0.001000	0.141795	3.538995	96.324000	43.040000	
0.001000	0.146503	3.519204	96.170000	42.970000	
0.001000	0.142135	3.552509	96.302000	43.100000	
0.001000	0.144586	3.558469	96.246000	43.090000	
0.001000	0.139200	3.571417	96.468000	42.920000	
0.001000	0.137001	3.583153	96.562000	43.290000	
