Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.100000	1.553684	2.351249	57.884000	44.290000	
0.100000	1.568787	2.212413	57.432000	46.420000	
0.100000	1.558264	2.064707	57.638000	46.760000	
0.100000	1.541291	2.125540	58.084000	47.640000	
0.100000	1.548105	2.110047	57.988000	47.160000	
0.100000	1.549563	1.945969	57.798000	50.120000	
0.100000	1.520489	2.238555	58.608000	46.010000	
0.100000	1.536769	2.155507	58.572000	46.450000	
0.100000	1.525965	2.507928	58.554000	42.160000	
0.100000	1.520825	2.151177	58.774000	46.860000	
0.100000	1.520247	2.339021	58.890000	43.720000	
0.100000	1.523558	2.226400	58.742000	46.210000	
0.100000	1.525437	2.209833	58.702000	45.580000	
0.100000	1.515475	2.517078	58.894000	40.590000	
0.100000	1.521339	1.954901	58.862000	49.790000	
0.100000	1.518705	2.473203	59.030000	43.070000	
0.100000	1.507223	2.676206	59.070000	39.660000	
0.100000	1.515008	1.902278	59.004000	51.000000	
0.100000	1.500001	1.869219	59.316000	51.910000	
0.100000	1.500190	1.918683	59.350000	51.120000	
0.010000	0.943410	1.162708	72.934000	67.660000	
0.010000	0.785710	1.126012	77.194000	68.640000	
0.010000	0.706862	1.124321	79.078000	69.320000	
0.010000	0.659479	1.125473	80.344000	69.620000	
0.010000	0.612519	1.121091	81.572000	69.860000	
0.010000	0.582995	1.121822	82.446000	70.340000	
0.010000	0.539031	1.134319	83.662000	70.190000	
0.010000	0.511245	1.170603	84.440000	69.800000	
0.010000	0.478776	1.203580	85.238000	69.370000	
0.010000	0.466042	1.218159	85.684000	69.290000	
0.010000	0.441252	1.250885	86.390000	69.400000	
0.010000	0.423510	1.231494	86.898000	69.690000	
0.010000	0.410326	1.282185	87.096000	68.450000	
0.010000	0.394041	1.293838	87.804000	68.680000	
0.010000	0.377108	1.313582	88.220000	68.780000	
0.010000	0.374026	1.331446	88.376000	68.700000	
0.010000	0.363157	1.374561	88.638000	68.270000	
0.010000	0.371089	1.341696	88.390000	68.290000	
0.010000	0.358231	1.315228	88.842000	69.210000	
0.010000	0.345765	1.353797	89.110000	68.700000	
0.010000	0.347075	1.384024	88.978000	67.900000	
0.010000	0.345072	1.388245	89.002000	67.640000	
0.010000	0.335505	1.449090	89.434000	67.250000	
0.010000	0.336130	1.426201	89.462000	67.210000	
0.010000	0.340961	1.462027	89.302000	66.730000	
0.010000	0.327929	1.386055	89.644000	68.610000	
0.010000	0.327263	1.458583	89.638000	66.760000	
0.010000	0.320770	1.468044	90.014000	67.110000	
0.010000	0.333489	1.473375	89.538000	66.700000	
0.010000	0.329421	1.518452	89.644000	66.650000	
0.010000	0.324462	1.489600	89.904000	67.200000	
0.010000	0.320152	1.443389	90.060000	66.950000	
0.010000	0.315144	1.466211	90.034000	67.080000	
0.010000	0.315170	1.514982	90.094000	66.920000	
0.010000	0.324301	1.484037	89.934000	66.900000	
0.010000	0.319900	1.481662	90.174000	67.680000	
0.010000	0.317395	1.521031	90.062000	66.080000	
0.010000	0.313875	1.556709	90.190000	66.110000	
0.010000	0.310835	1.485032	90.466000	66.840000	
