Epoch	Train Loss	Valid Loss	Train Acc.	Valid Acc.	Time	Learning Rate	
0.000000	4.201053	3.883798	4.496000	7.010000	66.380334	[0.01, 0.01, 0.04619066568878018, 0.04619066568878018, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.09025552234993349, 0.09025552234993349, 0.1, 0.1, 0.08889985540365784, 0.08889985540365784, 0.1, 0.1, 0.07704309784365984, 0.07704309784365984, 0.1, 0.1, 0.0441948812659175, 0.0441948812659175, 0.09764011941753672, 0.09764011941753672, 0.04230545481966482, 0.04230545481966482, 0.0640376343148609, 0.0640376343148609, 0.021582673156252237, 0.021582673156252237, 0.04382317690503276, 0.04382317690503276, 0.01671912353734734, 0.01671912353734734, 0.005276005265264887, 0.005276005265264887]	
1.000000	3.772078	3.580214	9.288000	11.690000	58.961288	[0.01, 0.01, 0.038435090887272094, 0.038435090887272094, 0.1, 0.1, 0.08280964783338618, 0.08280964783338618, 0.1, 0.1, 0.09758815107258573, 0.09758815107258573, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.09941308115780238, 0.09941308115780238, 0.1, 0.1, 0.056040671594402736, 0.056040671594402736, 0.1, 0.1, 0.05120182364517183, 0.05120182364517183, 0.1, 0.1, 0.0491119659582466, 0.0491119659582466, 0.1, 0.1, 0.037861522014403, 0.037861522014403, 0.0806220181160428, 0.0806220181160428, 0.021113795758022063, 0.021113795758022063, 0.04964190208058967, 0.04964190208058967, 0.018866328576106598, 0.018866328576106598, 0.030234169091413476, 0.030234169091413476, 0.011011292299522902, 0.011011292299522902, 0.020511873724503703, 0.020511873724503703, 0.01012821895286837, 0.01012821895286837, 0.002643130025966343, 0.002643130025966343]	
2.000000	3.466877	3.469381	13.734000	14.860000	59.183900	[0.01, 0.01, 0.029697944928365187, 0.029697944928365187, 0.1, 0.1, 0.05172234739054603, 0.05172234739054603, 0.1, 0.1, 0.07254797868012369, 0.07254797868012369, 0.1, 0.1, 0.08540045162836167, 0.08540045162836167, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.09629461840196595, 0.09629461840196595, 0.1, 0.1, 0.07663226125346649, 0.07663226125346649, 0.1, 0.1, 0.0460941905004489, 0.0460941905004489, 0.1, 0.1, 0.03945481889180679, 0.03945481889180679, 0.1, 0.1, 0.036985810379978494, 0.036985810379978494, 0.1, 0.1, 0.02664663676309809, 0.02664663676309809, 0.06514238553900112, 0.06514238553900112, 0.01755869804094676, 0.01755869804094676, 0.038220549066525604, 0.038220549066525604, 0.01403516799830247, 0.01403516799830247, 0.022186063751768886, 0.022186063751768886, 0.005938443517222798, 0.005938443517222798, 0.011747482179376387, 0.011747482179376387, 0.0058723102107443165, 0.0058723102107443165, 0.0019052545188719876, 0.0019052545188719876]	
3.000000	3.134130	3.037035	19.918000	21.810000	59.229046	[0.01, 0.01, 0.02284430566068426, 0.02284430566068426, 0.1, 0.1, 0.03988207926761079, 0.03988207926761079, 0.1, 0.1, 0.05074084479985546, 0.05074084479985546, 0.1, 0.1, 0.05441696688775438, 0.05441696688775438, 0.1, 0.1, 0.061873058666677076, 0.061873058666677076, 0.1, 0.1, 0.057959586403744594, 0.057959586403744594, 0.1, 0.1, 0.04856822052964403, 0.04856822052964403, 0.1, 0.1, 0.04108709568135613, 0.04108709568135613, 0.1, 0.1, 0.025384582722815834, 0.025384582722815834, 0.1, 0.1, 0.02397505214636223, 0.02397505214636223, 0.1, 0.1, 0.020353572703336115, 0.020353572703336115, 0.09199808548108594, 0.09199808548108594, 0.017928695314264262, 0.017928695314264262, 0.04961320652329538, 0.04961320652329538, 0.01179851960362904, 0.01179851960362904, 0.03268652242424735, 0.03268652242424735, 0.012103009617030263, 0.012103009617030263, 0.020342728734081467, 0.020342728734081467, 0.006762513599909013, 0.006762513599909013, 0.012807971587743983, 0.012807971587743983, 0.00562073041960081, 0.00562073041960081, 0.001445395391267445, 0.001445395391267445]	
4.000000	2.868656	2.870954	24.912000	25.270000	59.406034	[0.01, 0.01, 0.022241273271357533, 0.022241273271357533, 0.1, 0.1, 0.037197562790192866, 0.037197562790192866, 0.1, 0.1, 0.05584309072162214, 0.05584309072162214, 0.1, 0.1, 0.0592131051846513, 0.0592131051846513, 0.1, 0.1, 0.07017905884821748, 0.07017905884821748, 0.1, 0.1, 0.05726106794404465, 0.05726106794404465, 0.1, 0.1, 0.04998943539068329, 0.04998943539068329, 0.1, 0.1, 0.03446787795957912, 0.03446787795957912, 0.1, 0.1, 0.022006008940741482, 0.022006008940741482, 0.09392704704089264, 0.09392704704089264, 0.019508576639100297, 0.019508576639100297, 0.0900689142331039, 0.0900689142331039, 0.01786065043755629, 0.01786065043755629, 0.07613058253646508, 0.07613058253646508, 0.01581646193091834, 0.01581646193091834, 0.04025565211129089, 0.04025565211129089, 0.010151676545364828, 0.010151676545364828, 0.024486075203624617, 0.024486075203624617, 0.0088299383736654, 0.0088299383736654, 0.015557292882689618, 0.015557292882689618, 0.005227970514274406, 0.005227970514274406, 0.01071825162002621, 0.01071825162002621, 0.005672004972329379, 0.005672004972329379, 0.0011485996747157374, 0.0011485996747157374]	
5.000000	2.666701	2.842030	28.988000	27.120000	59.396408	[0.01, 0.01, 0.023701066519805098, 0.023701066519805098, 0.1, 0.1, 0.03362987941219179, 0.03362987941219179, 0.1, 0.1, 0.041425802927525304, 0.041425802927525304, 0.1, 0.1, 0.046328752697248864, 0.046328752697248864, 0.1, 0.1, 0.05208580016820548, 0.05208580016820548, 0.1, 0.1, 0.0512773866542511, 0.0512773866542511, 0.1, 0.1, 0.0433178858950977, 0.0433178858950977, 0.1, 0.1, 0.0354524690804905, 0.0354524690804905, 0.1, 0.1, 0.022305664261636472, 0.022305664261636472, 0.09876947888591651, 0.09876947888591651, 0.018677885869656633, 0.018677885869656633, 0.09019876343731544, 0.09019876343731544, 0.01507938877869415, 0.01507938877869415, 0.07037164949789113, 0.07037164949789113, 0.013764504011725014, 0.013764504011725014, 0.03613148413412207, 0.03613148413412207, 0.00779562119198217, 0.00779562119198217, 0.02153068821321546, 0.02153068821321546, 0.007359505382071858, 0.007359505382071858, 0.013965170744650797, 0.013965170744650797, 0.004922086447797797, 0.004922086447797797, 0.009538694353887696, 0.009538694353887696, 0.004731563236410602, 0.004731563236410602, 0.0012112344192101354, 0.0012112344192101354]	
6.000000	2.497361	2.520314	32.708000	31.850000	59.478879	[0.01, 0.01, 0.019345510730755675, 0.019345510730755675, 0.1, 0.1, 0.023930950763774793, 0.023930950763774793, 0.1, 0.1, 0.02892662002413697, 0.02892662002413697, 0.1, 0.1, 0.03440348062516614, 0.03440348062516614, 0.1, 0.1, 0.03757304847672278, 0.03757304847672278, 0.1, 0.1, 0.03795383882121535, 0.03795383882121535, 0.1, 0.1, 0.03229781749593418, 0.03229781749593418, 0.1, 0.1, 0.024096672744830575, 0.024096672744830575, 0.1, 0.1, 0.017004683370275542, 0.017004683370275542, 0.07405573566671372, 0.07405573566671372, 0.012267459455811383, 0.012267459455811383, 0.06250922581284254, 0.06250922581284254, 0.00969586947235697, 0.00969586947235697, 0.04667953441500555, 0.04667953441500555, 0.008332511735662032, 0.008332511735662032, 0.024630572528008918, 0.024630572528008918, 0.006096696002939954, 0.006096696002939954, 0.01610749391935522, 0.01610749391935522, 0.005550191847390091, 0.005550191847390091, 0.011387557313835376, 0.011387557313835376, 0.003550262146597579, 0.003550262146597579, 0.00824996900971264, 0.00824996900971264, 0.00445029232683414, 0.00445029232683414, 0.001, 0.001]	
7.000000	2.357024	2.502793	35.894000	34.240000	59.613421	[0.01, 0.01, 0.015207021515445096, 0.015207021515445096, 0.1, 0.1, 0.02104303911850866, 0.02104303911850866, 0.1, 0.1, 0.02402787320298503, 0.02402787320298503, 0.1, 0.1, 0.027949309838972983, 0.027949309838972983, 0.1, 0.1, 0.03127652260187805, 0.03127652260187805, 0.1, 0.1, 0.031217977567330944, 0.031217977567330944, 0.1, 0.1, 0.02545464976678852, 0.02545464976678852, 0.1, 0.1, 0.021922642605363935, 0.021922642605363935, 0.1, 0.1, 0.015113265872081729, 0.015113265872081729, 0.07470504913741344, 0.07470504913741344, 0.012758069117384481, 0.012758069117384481, 0.06130557138446317, 0.06130557138446317, 0.009654738072284928, 0.009654738072284928, 0.04596680089321862, 0.04596680089321862, 0.008295211214468993, 0.008295211214468993, 0.02447331061549734, 0.02447331061549734, 0.0057227422023054635, 0.0057227422023054635, 0.016568700098434128, 0.016568700098434128, 0.00539295721192085, 0.00539295721192085, 0.011400007370867875, 0.011400007370867875, 0.003816429961332267, 0.003816429961332267, 0.00820924671355458, 0.00820924671355458, 0.0038917373425359464, 0.0038917373425359464, 0.001, 0.001]	
8.000000	2.225294	2.314754	39.120000	37.510000	59.582751	[0.01, 0.01, 0.016203592423776243, 0.016203592423776243, 0.1, 0.1, 0.021577526578723135, 0.021577526578723135, 0.1, 0.1, 0.023674488241571822, 0.023674488241571822, 0.1, 0.1, 0.024427401827236968, 0.024427401827236968, 0.1, 0.1, 0.02848123966091443, 0.02848123966091443, 0.1, 0.1, 0.026050535245208367, 0.026050535245208367, 0.1, 0.1, 0.022835933790340542, 0.022835933790340542, 0.1, 0.1, 0.018323176229327515, 0.018323176229327515, 0.1, 0.1, 0.013896876938948349, 0.013896876938948349, 0.06551600819519916, 0.06551600819519916, 0.010578409639513547, 0.010578409639513547, 0.05531830775769675, 0.05531830775769675, 0.007475865192991098, 0.007475865192991098, 0.04015475992950495, 0.04015475992950495, 0.006386587712766962, 0.006386587712766962, 0.022644167827596866, 0.022644167827596866, 0.005546892438250525, 0.005546892438250525, 0.015453224134596362, 0.015453224134596362, 0.005410099748631272, 0.005410099748631272, 0.010383517927597032, 0.010383517927597032, 0.0031832918028311986, 0.0031832918028311986, 0.007696056190066429, 0.007696056190066429, 0.004030134158654014, 0.004030134158654014, 0.001, 0.001]	
9.000000	2.136290	2.305345	41.174000	38.710000	59.567836	[0.01, 0.01, 0.014526955374806897, 0.014526955374806897, 0.1, 0.1, 0.020413456312232934, 0.020413456312232934, 0.1, 0.1, 0.02810067162215507, 0.02810067162215507, 0.1, 0.1, 0.03070876487437752, 0.03070876487437752, 0.1, 0.1, 0.03123820728163819, 0.03123820728163819, 0.1, 0.1, 0.027763127254271987, 0.027763127254271987, 0.1, 0.1, 0.023022930854308503, 0.023022930854308503, 0.1, 0.1, 0.018784683141826124, 0.018784683141826124, 0.1, 0.1, 0.012790483474866174, 0.012790483474866174, 0.06675825401784591, 0.06675825401784591, 0.010451670141141449, 0.010451670141141449, 0.05384700842035549, 0.05384700842035549, 0.0074341529864373765, 0.0074341529864373765, 0.039501688069025154, 0.039501688069025154, 0.006775352947406767, 0.006775352947406767, 0.02256441516421684, 0.02256441516421684, 0.005859084090641151, 0.005859084090641151, 0.015398825802812323, 0.015398825802812323, 0.005258408870919777, 0.005258408870919777, 0.010678615196967046, 0.010678615196967046, 0.0038732057364188506, 0.0038732057364188506, 0.008673493159833307, 0.008673493159833307, 0.0045879620649401905, 0.0045879620649401905, 0.001, 0.001]	
