Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.100000	1.598493	2.264693	56.910000	45.860000	
0.100000	1.594752	2.238919	56.840000	45.710000	
0.100000	1.575064	2.053268	57.630000	48.380000	
0.100000	1.584351	2.166955	57.304000	46.410000	
0.100000	1.575081	1.970632	57.364000	49.710000	
0.100000	1.579348	2.246647	57.654000	42.980000	
0.100000	1.569784	2.010988	57.640000	49.220000	
0.100000	1.572505	2.107655	57.692000	46.490000	
0.100000	1.569989	2.104760	57.610000	46.780000	
0.100000	1.556047	1.986571	57.782000	49.140000	
0.100000	1.566073	2.111754	57.792000	46.910000	
0.100000	1.551909	1.942601	58.340000	50.950000	
0.100000	1.559085	2.021267	57.878000	49.480000	
0.100000	1.553601	2.201655	58.220000	46.260000	
0.100000	1.561069	2.084424	57.948000	47.120000	
0.100000	1.544570	2.070423	58.474000	48.530000	
0.100000	1.545586	2.095127	58.330000	46.480000	
0.100000	1.536025	1.957565	58.546000	49.760000	
0.100000	1.533259	1.918748	58.638000	50.700000	
0.100000	1.549447	2.382948	58.256000	43.390000	
0.100000	1.536542	2.466680	58.600000	41.610000	
0.100000	1.537054	2.058829	58.540000	48.780000	
0.100000	1.540049	2.094022	58.318000	47.240000	
0.100000	1.530481	2.168613	58.586000	46.750000	
0.010000	0.984705	1.166629	72.142000	67.370000	
0.010000	0.812785	1.140598	76.500000	67.980000	
0.010000	0.748208	1.130608	78.100000	68.970000	
0.010000	0.686746	1.141816	79.734000	69.080000	
0.010000	0.641696	1.143846	80.806000	69.240000	
0.010000	0.608452	1.135667	81.754000	69.610000	
0.010000	0.572661	1.167709	82.640000	68.800000	
0.010000	0.537403	1.190453	83.626000	69.090000	
0.010000	0.512874	1.209327	84.478000	68.730000	
0.010000	0.489144	1.209452	85.070000	69.480000	
0.010000	0.465506	1.246092	85.782000	68.810000	
0.010000	0.448855	1.261993	86.182000	68.860000	
0.010000	0.431357	1.308062	86.698000	68.190000	
0.010000	0.420990	1.299836	86.916000	68.180000	
0.010000	0.401714	1.298166	87.530000	68.960000	
0.010000	0.400988	1.323366	87.688000	68.420000	
0.010000	0.399393	1.299975	87.708000	68.840000	
0.010000	0.377602	1.385134	88.314000	67.640000	
0.010000	0.379541	1.378864	88.132000	67.880000	
0.010000	0.370329	1.373392	88.580000	67.670000	
0.010000	0.365208	1.406120	88.638000	67.540000	
0.010000	0.371801	1.416957	88.606000	67.370000	
0.010000	0.360059	1.383456	88.852000	67.980000	
0.010000	0.347037	1.410203	89.132000	67.450000	
0.010000	0.353872	1.401098	88.958000	67.440000	
0.010000	0.355341	1.450318	89.012000	67.190000	
0.010000	0.345073	1.529717	89.158000	66.300000	
0.010000	0.354125	1.470969	89.044000	66.690000	
0.010000	0.350991	1.463540	88.836000	66.880000	
0.010000	0.338399	1.490187	89.526000	66.360000	
0.010000	0.351124	1.485486	89.178000	66.590000	
0.010000	0.343464	1.472927	89.338000	66.880000	
0.010000	0.335107	1.482007	89.652000	66.330000	
0.010000	0.339140	1.504580	89.502000	66.250000	
0.010000	0.336691	1.538293	89.598000	66.250000	
0.010000	0.335551	1.521952	89.652000	65.840000	
0.010000	0.336704	1.529929	89.524000	66.010000	
0.010000	0.331040	1.471788	89.896000	66.560000	
0.010000	0.329945	1.562565	89.806000	65.440000	
0.010000	0.325029	1.568138	89.854000	65.540000	
0.010000	0.334555	1.580017	89.680000	64.950000	
0.001000	0.179148	1.249768	94.546000	71.330000	
0.001000	0.117581	1.246137	96.666000	71.610000	
0.001000	0.097237	1.251530	97.264000	72.110000	
0.001000	0.087773	1.262360	97.574000	71.910000	
0.001000	0.078252	1.268868	97.892000	72.300000	
0.001000	0.070376	1.276208	98.112000	72.350000	
0.001000	0.065468	1.295504	98.258000	71.990000	
0.001000	0.059179	1.298044	98.508000	72.000000	
0.001000	0.055483	1.306484	98.592000	72.220000	
0.001000	0.053233	1.305479	98.620000	72.330000	
0.001000	0.048969	1.315984	98.824000	72.170000	
0.001000	0.047741	1.328243	98.808000	72.100000	
0.001000	0.045522	1.328657	98.834000	72.270000	
0.001000	0.042872	1.334076	98.932000	72.340000	
0.001000	0.041543	1.354506	98.948000	72.080000	
0.001000	0.037508	1.352458	99.132000	72.320000	
0.001000	0.038468	1.358667	99.006000	72.410000	
0.001000	0.036073	1.360100	99.120000	72.310000	
0.001000	0.033755	1.366695	99.222000	72.320000	
0.001000	0.032674	1.368673	99.278000	72.200000	
0.001000	0.031965	1.378227	99.260000	72.290000	
0.001000	0.030343	1.381391	99.312000	72.220000	
0.001000	0.029725	1.381827	99.284000	72.140000	
0.001000	0.028138	1.386981	99.378000	72.360000	
0.001000	0.026647	1.392504	99.376000	72.160000	
0.001000	0.027079	1.400353	99.374000	72.090000	
0.001000	0.027155	1.399169	99.360000	72.270000	
0.001000	0.025317	1.392861	99.458000	72.270000	
0.001000	0.024210	1.406085	99.458000	72.060000	
0.001000	0.023982	1.407207	99.498000	72.080000	
0.001000	0.023313	1.417300	99.470000	71.980000	
0.001000	0.023526	1.417082	99.522000	72.240000	
0.001000	0.022274	1.416074	99.530000	72.400000	
0.001000	0.021152	1.428880	99.576000	72.280000	
0.001000	0.020944	1.426645	99.572000	72.390000	
0.001000	0.020257	1.435982	99.590000	72.170000	
0.001000	0.020705	1.433951	99.556000	72.310000	
0.001000	0.018740	1.433114	99.642000	72.320000	
0.001000	0.018993	1.439432	99.608000	72.500000	
0.001000	0.018548	1.441915	99.634000	72.190000	
0.001000	0.017772	1.435845	99.674000	72.560000	
0.001000	0.017475	1.435976	99.642000	72.510000	
