Epoch	Train Loss	Valid Loss	Train Acc.	Valid Acc.	Time	Learning Rate	
10.000000	1.858206	2.088157	48.062000	43.560000	62.538508	[0.005, 0.005, 0.007999299620726943, 0.007999299620726943, 0.052500000000000005, 0.052500000000000005, 0.010690628512950046, 0.010690628512950046, 0.052500000000000005, 0.052500000000000005, 0.013012398993064412, 0.013012398993064412, 0.052500000000000005, 0.052500000000000005, 0.012682927258583462, 0.012682927258583462, 0.052500000000000005, 0.052500000000000005, 0.013532519237958843, 0.013532519237958843, 0.052500000000000005, 0.052500000000000005, 0.012710929148399996, 0.012710929148399996, 0.052500000000000005, 0.052500000000000005, 0.010432608438031066, 0.010432608438031066, 0.04545854114227243, 0.04545854114227243, 0.008612140856673554, 0.008612140856673554, 0.022310712689667944, 0.022310712689667944, 0.006436495276282532, 0.006436495276282532, 0.012533138249721493, 0.012533138249721493, 0.005350211666907691, 0.005350211666907691, 0.011034956552017585, 0.011034956552017585, 0.004785021499005744, 0.004785021499005744, 0.009808299615357136, 0.009808299615357136, 0.00492034337092034, 0.00492034337092034, 0.0070226850319606154, 0.0070226850319606154, 0.00420940454536629, 0.00420940454536629, 0.0057881623148038335, 0.0057881623148038335, 0.003941884811257359, 0.003941884811257359, 0.004849036419210136, 0.004849036419210136, 0.0035169716621981173, 0.0035169716621981173, 0.004410176627128797, 0.004410176627128797, 0.003703980293510885, 0.003703980293510885, 0.0028148917862814236, 0.0028148917862814236]	
11.000000	1.763531	1.994644	50.580000	45.700000	62.624320	[0.005, 0.005, 0.007235345470569081, 0.007235345470569081, 0.04775, 0.04775, 0.009435101145270814, 0.009435101145270814, 0.04775, 0.04775, 0.011510115849776906, 0.011510115849776906, 0.04775, 0.04775, 0.011935389214135603, 0.011935389214135603, 0.04775, 0.04775, 0.011795279821487755, 0.011795279821487755, 0.04775, 0.04775, 0.010985448489856277, 0.010985448489856277, 0.04775, 0.04775, 0.009660345623875095, 0.009660345623875095, 0.0392857428245574, 0.0392857428245574, 0.007977602165166176, 0.007977602165166176, 0.019358150499287925, 0.019358150499287925, 0.005789669299736033, 0.005789669299736033, 0.01137600392342728, 0.01137600392342728, 0.00512375201507467, 0.00512375201507467, 0.009938524530784087, 0.009938524530784087, 0.004781734889962779, 0.004781734889962779, 0.00873999896268112, 0.00873999896268112, 0.004630174562381579, 0.004630174562381579, 0.0066868242503577025, 0.0066868242503577025, 0.004108299947265707, 0.004108299947265707, 0.005713775582154117, 0.005713775582154117, 0.0040464319734900105, 0.0040464319734900105, 0.004957386880136322, 0.004957386880136322, 0.0036714729374121395, 0.0036714729374121395, 0.004415340161062282, 0.004415340161062282, 0.003850431506131278, 0.003850431506131278, 0.002981427065408396, 0.002981427065408396]	
12.000000	1.687633	1.920988	52.360000	48.650000	62.673916	[0.005, 0.005, 0.006531568285080338, 0.006531568285080338, 0.04005345603281804, 0.04005345603281804, 0.008611407900356185, 0.008611407900356185, 0.04300000000000001, 0.04300000000000001, 0.009947041065654645, 0.009947041065654645, 0.04300000000000001, 0.04300000000000001, 0.010365582378841918, 0.010365582378841918, 0.04300000000000001, 0.04300000000000001, 0.010740122482097453, 0.010740122482097453, 0.04300000000000001, 0.04300000000000001, 0.008955989648048359, 0.008955989648048359, 0.038185872019081184, 0.038185872019081184, 0.007892257003822466, 0.007892257003822466, 0.02827975614024554, 0.02827975614024554, 0.0066910966369120636, 0.0066910966369120636, 0.01436440099336625, 0.01436440099336625, 0.005197793027105038, 0.005197793027105038, 0.00872289347486084, 0.00872289347486084, 0.004557452784611802, 0.004557452784611802, 0.00799161766301141, 0.00799161766301141, 0.004467837040432682, 0.004467837040432682, 0.007266237174879752, 0.007266237174879752, 0.004300307043740376, 0.004300307043740376, 0.005816564830602413, 0.005816564830602413, 0.004047484718093156, 0.004047484718093156, 0.005188624518368811, 0.005188624518368811, 0.004080344803900775, 0.004080344803900775, 0.004620152298653477, 0.004620152298653477, 0.0037256070768869123, 0.0037256070768869123, 0.00434264144610749, 0.00434264144610749, 0.003753965770295448, 0.003753965770295448, 0.003233058012779002, 0.003233058012779002]	
13.000000	1.602426	1.921467	54.576000	49.210000	62.766092	[0.005, 0.005, 0.006568726815534375, 0.006568726815534375, 0.03393222189921449, 0.03393222189921449, 0.007128617608211152, 0.007128617608211152, 0.03825, 0.03825, 0.007747683314788156, 0.007747683314788156, 0.03825, 0.03825, 0.008102517542120463, 0.008102517542120463, 0.03825, 0.03825, 0.007793788776108933, 0.007793788776108933, 0.034662904240739076, 0.034662904240739076, 0.007378188734597298, 0.007378188734597298, 0.032463212249087, 0.032463212249087, 0.007143271549022741, 0.007143271549022741, 0.025327368499836227, 0.025327368499836227, 0.0062949022696271, 0.0062949022696271, 0.013688107875141554, 0.013688107875141554, 0.005296583529710696, 0.005296583529710696, 0.008788182800022238, 0.008788182800022238, 0.004688778674049069, 0.004688778674049069, 0.008000955152267585, 0.008000955152267585, 0.004492137855362439, 0.004492137855362439, 0.0073148858509279775, 0.0073148858509279775, 0.004575591769007729, 0.004575591769007729, 0.00600963176872615, 0.00600963176872615, 0.004269961252166424, 0.004269961252166424, 0.005533738452244645, 0.005533738452244645, 0.004216928462891089, 0.004216928462891089, 0.004996251693377798, 0.004996251693377798, 0.0038862334942339326, 0.0038862334942339326, 0.004611134214188352, 0.004611134214188352, 0.004001930325718107, 0.004001930325718107, 0.003476191509099378, 0.003476191509099378]	
14.000000	1.519792	1.831433	56.774000	50.670000	62.747563	[0.005, 0.005, 0.0059788324644157575, 0.0059788324644157575, 0.028194549066495912, 0.028194549066495912, 0.00726089617701849, 0.00726089617701849, 0.0335, 0.0335, 0.00822399057299832, 0.00822399057299832, 0.0335, 0.0335, 0.008416613591269774, 0.008416613591269774, 0.0335, 0.0335, 0.008707398154405051, 0.008707398154405051, 0.02948488111472149, 0.02948488111472149, 0.007710412849760164, 0.007710412849760164, 0.02651984654996973, 0.02651984654996973, 0.007001733104364849, 0.007001733104364849, 0.02000157062151716, 0.02000157062151716, 0.006001365051819142, 0.006001365051819142, 0.011108205867075682, 0.011108205867075682, 0.004915864435284187, 0.004915864435284187, 0.0075146469905314935, 0.0075146469905314935, 0.0046498045665336165, 0.0046498045665336165, 0.006930394919682316, 0.006930394919682316, 0.004421590576641789, 0.004421590576641789, 0.006574260825134584, 0.006574260825134584, 0.004519706101526191, 0.004519706101526191, 0.005644966472474923, 0.005644966472474923, 0.004305824587922483, 0.004305824587922483, 0.005264114094031964, 0.005264114094031964, 0.004266887729075562, 0.004266887729075562, 0.004785265277203166, 0.004785265277203166, 0.004013533980215337, 0.004013533980215337, 0.004543251403739389, 0.004543251403739389, 0.004089191314144047, 0.004089191314144047, 0.003703346002830022, 0.003703346002830022]	
15.000000	1.457676	1.728077	58.348000	52.820000	62.780215	[0.005, 0.005, 0.005852236517340466, 0.005852236517340466, 0.021986518648770853, 0.021986518648770853, 0.006380413163822626, 0.006380413163822626, 0.026727654902033916, 0.026727654902033916, 0.0069920572072034014, 0.0069920572072034014, 0.02875, 0.02875, 0.007118058184397423, 0.007118058184397423, 0.028675744137644288, 0.028675744137644288, 0.007216682049114296, 0.007216682049114296, 0.022890459720016236, 0.022890459720016236, 0.006788958535842547, 0.006788958535842547, 0.02034911113235927, 0.02034911113235927, 0.006428329787762298, 0.006428329787762298, 0.015456473717896517, 0.015456473717896517, 0.005684793032619007, 0.005684793032619007, 0.009296068398371448, 0.009296068398371448, 0.004955984071222752, 0.004955984071222752, 0.006674083869582728, 0.006674083869582728, 0.004572804138049247, 0.004572804138049247, 0.006237829811543616, 0.006237829811543616, 0.004398474997942626, 0.004398474997942626, 0.0058514767829023415, 0.0058514767829023415, 0.004441625141593707, 0.004441625141593707, 0.005212541749449497, 0.005212541749449497, 0.004286753148689301, 0.004286753148689301, 0.004989643000893034, 0.004989643000893034, 0.004279171336745949, 0.004279171336745949, 0.004706974606639631, 0.004706974606639631, 0.004155473115710487, 0.004155473115710487, 0.004559486468576152, 0.004559486468576152, 0.004261834487066558, 0.004261834487066558, 0.003894679454232486, 0.003894679454232486]	
16.000000	1.387704	1.756223	60.054000	53.360000	62.863805	[0.005, 0.005, 0.0056553222377569035, 0.0056553222377569035, 0.01770079506465648, 0.01770079506465648, 0.00598954633571399, 0.00598954633571399, 0.02086250330487554, 0.02086250330487554, 0.006370312904665756, 0.006370312904665756, 0.023399116557707593, 0.023399116557707593, 0.006540663800279116, 0.006540663800279116, 0.021993893257901298, 0.021993893257901298, 0.006535765131791129, 0.006535765131791129, 0.01840578150082997, 0.01840578150082997, 0.006303089777595158, 0.006303089777595158, 0.016441607132455772, 0.016441607132455772, 0.005719442654352128, 0.005719442654352128, 0.01261104672734153, 0.01261104672734153, 0.005267178467638641, 0.005267178467638641, 0.00805713576324101, 0.00805713576324101, 0.004794609172218019, 0.004794609172218019, 0.006240341914734531, 0.006240341914734531, 0.004610705591552718, 0.004610705591552718, 0.00591195704263485, 0.00591195704263485, 0.0044929088219192006, 0.0044929088219192006, 0.005660255522880825, 0.005660255522880825, 0.004526974392634256, 0.004526974392634256, 0.005172073595451788, 0.005172073595451788, 0.004386646932132366, 0.004386646932132366, 0.004999402943302502, 0.004999402943302502, 0.004467938579026206, 0.004467938579026206, 0.004769914475998067, 0.004769914475998067, 0.0043312994363673245, 0.0043312994363673245, 0.004632518207898244, 0.004632518207898244, 0.004407578971384539, 0.004407578971384539, 0.004120977907138729, 0.004120977907138729]	
17.000000	1.318737	1.757166	61.686000	54.220000	62.865808	[0.005, 0.005, 0.005347110315516854, 0.005347110315516854, 0.014029482384389096, 0.014029482384389096, 0.005756813365031655, 0.005756813365031655, 0.01648329524611737, 0.01648329524611737, 0.006085279450473191, 0.006085279450473191, 0.018472675949405035, 0.018472675949405035, 0.006185880066542267, 0.006185880066542267, 0.01709354453408293, 0.01709354453408293, 0.006159286023561814, 0.006159286023561814, 0.014210588785571045, 0.014210588785571045, 0.005805300614367089, 0.005805300614367089, 0.012622217064701567, 0.012622217064701567, 0.005548463556915835, 0.005548463556915835, 0.009999345592322469, 0.009999345592322469, 0.005226960569185657, 0.005226960569185657, 0.006973399969165664, 0.006973399969165664, 0.004805045827048817, 0.004805045827048817, 0.005718822572426521, 0.005718822572426521, 0.004665719181952199, 0.004665719181952199, 0.005522205473503733, 0.005522205473503733, 0.004587823231730404, 0.004587823231730404, 0.005376239982855224, 0.005376239982855224, 0.0045842853721784396, 0.0045842853721784396, 0.005063411744951532, 0.005063411744951532, 0.004578325548897692, 0.004578325548897692, 0.00494343718501271, 0.00494343718501271, 0.004542778782419531, 0.004542778782419531, 0.004776397627926826, 0.004776397627926826, 0.0044171566391334885, 0.0044171566391334885, 0.004698099653177046, 0.004698099653177046, 0.004496339847154796, 0.004496339847154796, 0.0043668287319999985, 0.0043668287319999985]	
18.000000	1.249255	1.679978	63.524000	54.890000	62.887139	[0.005, 0.005, 0.005270992639410908, 0.005270992639410908, 0.010648159074581063, 0.010648159074581063, 0.005370057097350736, 0.005370057097350736, 0.012101999792152793, 0.012101999792152793, 0.005602369901857061, 0.005602369901857061, 0.013207380199997613, 0.013207380199997613, 0.005692207622731399, 0.005692207622731399, 0.012306643379603946, 0.012306643379603946, 0.005639253228709099, 0.005639253228709099, 0.01058474356859015, 0.01058474356859015, 0.005528895564112351, 0.005528895564112351, 0.009742408851959407, 0.009742408851959407, 0.0052940964964697185, 0.0052940964964697185, 0.008209272092633606, 0.008209272092633606, 0.005144336761958844, 0.005144336761958844, 0.0063661559992294154, 0.0063661559992294154, 0.004912097287809663, 0.004912097287809663, 0.00556737522339661, 0.00556737522339661, 0.004815713164194233, 0.004815713164194233, 0.0054447225959260975, 0.0054447225959260975, 0.004785630246982211, 0.004785630246982211, 0.005366902543832476, 0.005366902543832476, 0.00480130246818341, 0.00480130246818341, 0.005150539528443869, 0.005150539528443869, 0.004736973399190079, 0.004736973399190079, 0.005069414254471159, 0.005069414254471159, 0.004758981128551715, 0.004758981128551715, 0.004954799350361816, 0.004954799350361816, 0.004701615163451273, 0.004701615163451273, 0.004891171593494431, 0.004891171593494431, 0.004713878844084708, 0.004713878844084708, 0.0045851452852054666, 0.0045851452852054666]	
19.000000	1.205546	1.596903	64.978000	56.930000	62.899226	[0.005, 0.005, 0.005106716371733065, 0.005106716371733065, 0.007522586031532674, 0.007522586031532674, 0.005177593256834483, 0.005177593256834483, 0.008209100534908302, 0.008209100534908302, 0.005281774968412613, 0.005281774968412613, 0.008809747688192648, 0.008809747688192648, 0.005298241564671351, 0.005298241564671351, 0.008279030653417075, 0.008279030653417075, 0.005269138523184404, 0.005269138523184404, 0.00735851023184921, 0.00735851023184921, 0.005222590269797075, 0.005222590269797075, 0.0069147944006044005, 0.0069147944006044005, 0.005101119268807421, 0.005101119268807421, 0.006207839542851647, 0.006207839542851647, 0.00499965508211749, 0.00499965508211749, 0.005453819870373902, 0.005453819870373902, 0.004909966915402323, 0.004909966915402323, 0.005153086683674764, 0.005153086683674764, 0.0048664219391647565, 0.0048664219391647565, 0.005107456065147381, 0.005107456065147381, 0.004851866253337345, 0.004851866253337345, 0.005076179256714123, 0.005076179256714123, 0.004853957027400191, 0.004853957027400191, 0.004990283404604856, 0.004990283404604856, 0.004839885399109064, 0.004839885399109064, 0.004961742837223924, 0.004961742837223924, 0.004826259068018203, 0.004826259068018203, 0.004904038913369167, 0.004904038913369167, 0.004808633022113261, 0.004808633022113261, 0.0048933713432475715, 0.0048933713432475715, 0.004821365301020835, 0.004821365301020835, 0.004777256291421683, 0.004777256291421683]	
