Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.100000	0.800451	1.516939	75.622000	62.100000	
0.100000	0.795163	1.510543	75.790000	62.240000	
0.100000	0.793869	1.386674	76.070000	64.160000	
0.100000	0.785407	1.392346	75.928000	64.540000	
0.100000	0.782504	1.375175	76.162000	64.300000	
0.100000	0.781969	1.368403	76.148000	64.330000	
0.100000	0.781645	1.421042	76.108000	64.240000	
0.100000	0.769241	1.409506	76.598000	63.570000	
0.100000	0.775556	1.483319	76.294000	63.000000	
0.100000	0.765990	1.614197	76.676000	59.940000	
0.100000	0.768367	1.377119	76.668000	64.380000	
0.100000	0.766166	1.326107	76.560000	64.590000	
0.100000	0.759986	1.343099	76.854000	65.170000	
0.100000	0.761335	1.406953	76.690000	63.470000	
0.100000	0.761696	1.456950	76.372000	63.430000	
0.100000	0.755558	1.516509	76.908000	62.040000	
0.100000	0.748654	1.333889	77.248000	65.320000	
0.100000	0.759956	1.416941	76.772000	63.340000	
0.100000	0.747169	1.409317	76.974000	63.670000	
0.100000	0.748652	1.427607	77.124000	64.200000	
0.100000	0.739784	1.378727	77.276000	63.860000	
0.100000	0.747905	1.453406	77.130000	63.490000	
0.100000	0.744672	1.354341	77.236000	65.660000	
0.100000	0.744546	1.414645	77.198000	64.740000	
0.100000	0.738288	1.505431	77.454000	63.650000	
0.100000	0.739432	1.470669	77.294000	62.860000	
0.100000	0.735493	1.347042	77.236000	64.960000	
0.100000	0.725743	1.269662	77.592000	66.580000	
0.100000	0.735262	1.366037	77.398000	65.280000	
0.100000	0.724626	1.402602	77.748000	64.690000	
0.100000	0.723975	1.388619	77.652000	65.230000	
0.100000	0.720664	1.426737	77.988000	64.180000	
0.100000	0.731164	1.345518	77.744000	65.500000	
0.100000	0.724456	1.349674	77.676000	65.670000	
0.100000	0.717836	1.398151	77.932000	64.490000	
0.100000	0.723017	1.375990	77.582000	65.250000	
0.100000	0.714481	1.236471	78.084000	67.480000	
0.100000	0.719265	1.466236	77.742000	62.800000	
0.100000	0.716677	1.426829	77.652000	64.380000	
0.100000	0.725227	1.300272	77.720000	66.010000	
0.100000	0.698753	1.440397	78.574000	64.540000	
0.100000	0.708755	1.588946	78.322000	62.630000	
0.100000	0.713366	1.521637	78.100000	63.350000	
0.100000	0.705927	1.436284	78.124000	64.110000	
0.100000	0.707866	1.423958	78.146000	64.760000	
0.100000	0.702288	1.365150	78.364000	65.160000	
0.100000	0.699292	1.321346	78.242000	65.260000	
0.100000	0.708295	1.283246	78.110000	65.900000	
0.100000	0.700414	1.414058	78.288000	64.600000	
0.100000	0.703010	1.462047	78.388000	64.640000	
0.100000	0.694419	1.433534	78.658000	64.710000	
