Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.100000	0.934084	1.469276	72.584000	60.960000	
0.100000	0.933778	1.336951	72.610000	63.860000	
0.100000	0.932858	1.460822	72.696000	61.130000	
0.100000	0.931610	1.322348	72.454000	64.010000	
0.020000	0.488559	0.795082	85.638000	77.080000	
0.020000	0.354145	0.805611	89.292000	77.540000	
0.020000	0.297480	0.808997	91.138000	77.600000	
0.020000	0.256500	0.830704	92.362000	77.410000	
0.020000	0.232451	0.868985	93.116000	76.710000	
0.020000	0.210488	0.873566	93.844000	76.590000	
0.020000	0.197484	0.951022	94.190000	75.770000	
0.020000	0.192750	0.951226	94.508000	75.770000	
0.020000	0.187610	0.912806	94.524000	76.570000	
0.020000	0.187892	0.950593	94.652000	75.370000	
0.020000	0.186430	1.018859	94.558000	74.610000	
0.020000	0.192176	1.011449	94.442000	74.440000	
0.020000	0.189332	0.984444	94.514000	75.250000	
0.020000	0.196606	1.010074	94.412000	74.910000	
0.020000	0.202984	1.062734	94.084000	73.320000	
0.020000	0.198990	1.080509	94.224000	73.350000	
0.020000	0.210729	1.137921	93.774000	72.430000	
0.020000	0.205330	1.101875	94.022000	72.760000	
0.020000	0.218120	1.086528	93.558000	73.180000	
0.020000	0.218292	1.117500	93.554000	72.810000	
0.020000	0.215441	1.078199	93.646000	72.920000	
0.020000	0.211443	1.059999	93.796000	73.620000	
0.020000	0.212198	1.139365	93.818000	72.080000	
0.020000	0.218133	1.154650	93.638000	71.930000	
0.020000	0.202341	1.082464	94.190000	73.360000	
0.020000	0.205270	1.181007	93.956000	72.020000	
0.020000	0.203838	1.168256	93.998000	71.650000	
0.020000	0.201855	1.122188	94.122000	73.330000	
0.020000	0.205873	1.057931	94.068000	74.360000	
0.020000	0.199843	1.103050	94.258000	73.740000	
0.020000	0.198042	1.135741	94.238000	72.880000	
0.020000	0.193638	1.229696	94.398000	71.510000	
0.020000	0.193297	1.153536	94.400000	72.450000	
0.020000	0.196496	1.244582	94.370000	71.120000	
0.020000	0.193687	1.129544	94.422000	73.130000	
0.020000	0.182898	1.192431	94.884000	71.780000	
0.020000	0.189451	1.159192	94.472000	71.910000	
0.020000	0.191173	1.089601	94.460000	73.460000	
0.020000	0.186203	1.186339	94.736000	71.950000	
0.020000	0.201844	1.197731	94.210000	71.020000	
