Epoch	Train Loss	Valid Loss	Train Acc.	Valid Acc.	Time	Learning Rate	
0.000000	4.106983	3.867150	5.548000	7.610000	65.439699	[0.005, 0.005, 0.033341735155490486, 0.033341735155490486, 0.1, 0.1, 0.08896185036611795, 0.08896185036611795, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.07246009584934864, 0.07246009584934864, 0.1, 0.1, 0.06155764703759967, 0.06155764703759967, 0.1, 0.1, 0.060218478850626714, 0.060218478850626714, 0.1, 0.1, 0.05392021072489147, 0.05392021072489147, 0.08809044578182607, 0.08809044578182607, 0.031382033026583295, 0.031382033026583295, 0.052780355363419434, 0.052780355363419434, 0.02808443333671148, 0.02808443333671148, 0.029039229334878406, 0.029039229334878406, 0.012385559500025043, 0.012385559500025043, 0.018394716461346862, 0.018394716461346862, 0.009649060489686693, 0.009649060489686693, 0.0015669217407165614, 0.0015669217407165614]	
1.000000	3.616205	3.520656	11.726000	13.580000	58.167979	[0.005, 0.005, 0.026039621641274366, 0.026039621641274366, 0.1, 0.1, 0.060142705905529184, 0.060142705905529184, 0.1, 0.1, 0.07496547347837962, 0.07496547347837962, 0.1, 0.1, 0.07913295135851951, 0.07913295135851951, 0.1, 0.1, 0.09639205179690548, 0.09639205179690548, 0.1, 0.1, 0.09111666143019274, 0.09111666143019274, 0.1, 0.1, 0.08220688729400932, 0.08220688729400932, 0.1, 0.1, 0.06839315057485228, 0.06839315057485228, 0.1, 0.1, 0.04119555827746534, 0.04119555827746534, 0.09350637647120426, 0.09350637647120426, 0.034354654277784384, 0.034354654277784384, 0.0915035055996484, 0.0915035055996484, 0.029752437572244092, 0.029752437572244092, 0.08046304771424925, 0.08046304771424925, 0.02706943944379463, 0.02706943944379463, 0.04110537037531061, 0.04110537037531061, 0.014622466943748403, 0.014622466943748403, 0.02328573360010386, 0.02328573360010386, 0.011071157853133144, 0.011071157853133144, 0.013671108874612582, 0.013671108874612582, 0.0059510454053243594, 0.0059510454053243594, 0.008622921855281308, 0.008622921855281308, 0.004187129071124952, 0.004187129071124952, 0.0008493720865519392, 0.0008493720865519392]	
2.000000	3.220739	3.185405	18.552000	18.500000	58.317264	[0.005, 0.005, 0.02273091926351214, 0.02273091926351214, 0.1, 0.1, 0.03996765877522391, 0.03996765877522391, 0.1, 0.1, 0.0532306069229079, 0.0532306069229079, 0.1, 0.1, 0.059510972968830254, 0.059510972968830254, 0.1, 0.1, 0.07842094635262409, 0.07842094635262409, 0.1, 0.1, 0.07399440260523871, 0.07399440260523871, 0.1, 0.1, 0.06989609977412568, 0.06989609977412568, 0.1, 0.1, 0.060769872519398895, 0.060769872519398895, 0.1, 0.1, 0.033927746875507425, 0.033927746875507425, 0.091420993133421, 0.091420993133421, 0.027341847353562123, 0.027341847353562123, 0.08618094928311543, 0.08618094928311543, 0.02513411989024517, 0.02513411989024517, 0.07345909393097624, 0.07345909393097624, 0.01887601460807783, 0.01887601460807783, 0.036384916045202303, 0.036384916045202303, 0.011283472509722838, 0.011283472509722838, 0.021322083794540557, 0.021322083794540557, 0.008447683461301422, 0.008447683461301422, 0.012455398867796449, 0.012455398867796449, 0.005440518589056121, 0.005440518589056121, 0.0071762804548037495, 0.0071762804548037495, 0.004439929288277396, 0.004439929288277396, 0.0007183328791587901, 0.0007183328791587901]	
3.000000	2.927777	2.914721	23.882000	25.020000	58.408261	[0.005, 0.005, 0.017218233613044528, 0.017218233613044528, 0.1, 0.1, 0.028345545704477372, 0.028345545704477372, 0.1, 0.1, 0.033322826526645644, 0.033322826526645644, 0.1, 0.1, 0.036395722261196445, 0.036395722261196445, 0.1, 0.1, 0.04083339628337984, 0.04083339628337984, 0.1, 0.1, 0.04223362643886087, 0.04223362643886087, 0.1, 0.1, 0.03945391558611177, 0.03945391558611177, 0.1, 0.1, 0.0313406623883631, 0.0313406623883631, 0.0999301490053324, 0.0999301490053324, 0.019016531515683582, 0.019016531515683582, 0.06158863934551486, 0.06158863934551486, 0.01685701608276103, 0.01685701608276103, 0.05664647205531119, 0.05664647205531119, 0.01417763069192369, 0.01417763069192369, 0.04529509385647067, 0.04529509385647067, 0.01040525897484889, 0.01040525897484889, 0.022624676949854105, 0.022624676949854105, 0.007739454950152587, 0.007739454950152587, 0.01412854141030636, 0.01412854141030636, 0.006450218891728997, 0.006450218891728997, 0.008587424180307876, 0.008587424180307876, 0.004515289579723634, 0.004515289579723634, 0.005347102226670468, 0.005347102226670468, 0.0032586618969574605, 0.0032586618969574605, 0.0005415081064231429, 0.0005415081064231429]	
4.000000	2.694181	2.651256	28.442000	28.800000	58.582610	[0.005, 0.005, 0.016636861474702332, 0.016636861474702332, 0.1, 0.1, 0.029537582852062188, 0.029537582852062188, 0.1, 0.1, 0.03497401019818316, 0.03497401019818316, 0.1, 0.1, 0.041738551240669566, 0.041738551240669566, 0.1, 0.1, 0.051142479980987324, 0.051142479980987324, 0.1, 0.1, 0.045978233843090466, 0.045978233843090466, 0.1, 0.1, 0.03827350606603347, 0.03827350606603347, 0.1, 0.1, 0.03149417546287374, 0.03149417546287374, 0.09744207797336066, 0.09744207797336066, 0.0196268101334784, 0.0196268101334784, 0.05416587447254493, 0.05416587447254493, 0.015124236053625372, 0.015124236053625372, 0.04872681788445024, 0.04872681788445024, 0.012482882942673433, 0.012482882942673433, 0.03861346060075756, 0.03861346060075756, 0.009733754453385885, 0.009733754453385885, 0.01921949324983299, 0.01921949324983299, 0.006415287470436565, 0.006415287470436565, 0.012006356040954281, 0.012006356040954281, 0.005528747155131477, 0.005528747155131477, 0.007436273192660253, 0.007436273192660253, 0.0032194657413684713, 0.0032194657413684713, 0.005049407246833238, 0.005049407246833238, 0.002937420883718884, 0.002937420883718884, 0.0005, 0.0005]	
5.000000	2.491395	2.494706	32.828000	32.980000	58.734546	[0.005, 0.005, 0.01650252889632288, 0.01650252889632288, 0.1, 0.1, 0.02675771405940287, 0.02675771405940287, 0.1, 0.1, 0.03258999014758321, 0.03258999014758321, 0.1, 0.1, 0.03697794760016914, 0.03697794760016914, 0.1, 0.1, 0.04546393250511211, 0.04546393250511211, 0.1, 0.1, 0.03828518522055789, 0.03828518522055789, 0.1, 0.1, 0.03422951484807819, 0.03422951484807819, 0.1, 0.1, 0.027061623467101063, 0.027061623467101063, 0.1, 0.1, 0.016261668737925294, 0.016261668737925294, 0.054180972145480386, 0.054180972145480386, 0.014572909338314784, 0.014572909338314784, 0.046658191501343975, 0.046658191501343975, 0.011909125246381123, 0.011909125246381123, 0.03657567375848262, 0.03657567375848262, 0.00879832559890082, 0.00879832559890082, 0.019153836680687094, 0.019153836680687094, 0.005719386711110679, 0.005719386711110679, 0.012668774381241494, 0.012668774381241494, 0.005134936251047776, 0.005134936251047776, 0.007933251423535247, 0.007933251423535247, 0.003111579083368982, 0.003111579083368982, 0.005290051449250281, 0.005290051449250281, 0.0030530288867277994, 0.0030530288867277994, 0.0005364559675190505, 0.0005364559675190505]	
6.000000	2.330341	2.458497	36.674000	33.970000	58.788089	[0.005, 0.005, 0.01665095194073224, 0.01665095194073224, 0.1, 0.1, 0.021543586987716683, 0.021543586987716683, 0.1, 0.1, 0.023632414174978023, 0.023632414174978023, 0.1, 0.1, 0.024437972635002442, 0.024437972635002442, 0.1, 0.1, 0.027328636965691083, 0.027328636965691083, 0.1, 0.1, 0.02517024854808369, 0.02517024854808369, 0.1, 0.1, 0.0228034399896599, 0.0228034399896599, 0.1, 0.1, 0.018946254120876423, 0.018946254120876423, 0.06971221373652306, 0.06971221373652306, 0.011812583247576912, 0.011812583247576912, 0.036867987179158235, 0.036867987179158235, 0.009825989327267103, 0.009825989327267103, 0.03024985533316263, 0.03024985533316263, 0.007518844072558848, 0.007518844072558848, 0.023734360338030315, 0.023734360338030315, 0.005713543375358419, 0.005713543375358419, 0.0124124857962351, 0.0124124857962351, 0.00384512804367333, 0.00384512804367333, 0.008357220845085027, 0.008357220845085027, 0.0032451581449582548, 0.0032451581449582548, 0.005236226512293325, 0.005236226512293325, 0.00229127436195048, 0.00229127436195048, 0.0038515614579161432, 0.0038515614579161432, 0.002180077783571447, 0.002180077783571447, 0.0005, 0.0005]	
7.000000	2.214117	2.329241	39.270000	37.750000	58.919151	[0.005, 0.005, 0.01167298134130862, 0.01167298134130862, 0.1, 0.1, 0.018589465638754684, 0.018589465638754684, 0.1, 0.1, 0.02271427156199312, 0.02271427156199312, 0.1, 0.1, 0.023574050128120572, 0.023574050128120572, 0.1, 0.1, 0.024150459937356986, 0.024150459937356986, 0.1, 0.1, 0.023977217239542662, 0.023977217239542662, 0.1, 0.1, 0.020883887898430892, 0.020883887898430892, 0.1, 0.1, 0.0158200197618531, 0.0158200197618531, 0.06693188082137595, 0.06693188082137595, 0.010975645880838688, 0.010975645880838688, 0.034819411097696505, 0.034819411097696505, 0.008329598772919219, 0.008329598772919219, 0.0286940033685029, 0.0286940033685029, 0.006731301931581034, 0.006731301931581034, 0.02229154507110636, 0.02229154507110636, 0.005553564487069851, 0.005553564487069851, 0.012165641662258904, 0.012165641662258904, 0.003926991165902311, 0.003926991165902311, 0.008341619685486341, 0.008341619685486341, 0.003333924493457316, 0.003333924493457316, 0.005416951624843363, 0.005416951624843363, 0.002358803366702764, 0.002358803366702764, 0.003828058935531788, 0.003828058935531788, 0.0021170957803268403, 0.0021170957803268403, 0.0005, 0.0005]	
8.000000	2.101566	2.178273	41.820000	40.610000	59.105303	[0.005, 0.005, 0.012680039846295467, 0.012680039846295467, 0.1, 0.1, 0.016771147503274603, 0.016771147503274603, 0.1, 0.1, 0.020277834865377868, 0.020277834865377868, 0.1, 0.1, 0.02319928511347331, 0.02319928511347331, 0.1, 0.1, 0.023955303433126525, 0.023955303433126525, 0.1, 0.1, 0.022140047090143864, 0.022140047090143864, 0.1, 0.1, 0.01933969664101424, 0.01933969664101424, 0.1, 0.1, 0.015710642856102384, 0.015710642856102384, 0.0654034655161859, 0.0654034655161859, 0.010100233071092668, 0.010100233071092668, 0.03383914879018242, 0.03383914879018242, 0.008536036480570693, 0.008536036480570693, 0.02854927939056352, 0.02854927939056352, 0.006099720540670421, 0.006099720540670421, 0.022038432481013077, 0.022038432481013077, 0.005256166692858162, 0.005256166692858162, 0.01215122565528146, 0.01215122565528146, 0.003644578522404881, 0.003644578522404881, 0.008102919245015472, 0.008102919245015472, 0.003443162311777308, 0.003443162311777308, 0.0053430767587960325, 0.0053430767587960325, 0.0020829442330645483, 0.0020829442330645483, 0.0034056186482206282, 0.0034056186482206282, 0.002396547848828225, 0.002396547848828225, 0.0005, 0.0005]	
9.000000	2.005300	2.202353	44.166000	41.140000	59.215255	[0.005, 0.005, 0.011167139090901848, 0.011167139090901848, 0.1, 0.1, 0.014253236262616088, 0.014253236262616088, 0.1, 0.1, 0.017858299585199664, 0.017858299585199664, 0.1, 0.1, 0.018654283491355235, 0.018654283491355235, 0.1, 0.1, 0.019328556857560734, 0.019328556857560734, 0.1, 0.1, 0.018872469754336103, 0.018872469754336103, 0.1, 0.1, 0.015840667556578487, 0.015840667556578487, 0.1, 0.1, 0.012823589618122458, 0.012823589618122458, 0.056795182360339654, 0.056795182360339654, 0.007530581999164042, 0.007530581999164042, 0.028398052546003902, 0.028398052546003902, 0.005937236911211503, 0.005937236911211503, 0.022911744982925187, 0.022911744982925187, 0.005198410426626154, 0.005198410426626154, 0.017819932694891842, 0.017819932694891842, 0.004274741477197903, 0.004274741477197903, 0.009964773216834281, 0.009964773216834281, 0.0031237141686378048, 0.0031237141686378048, 0.006862051154661353, 0.006862051154661353, 0.002635771278281147, 0.002635771278281147, 0.004708434505260444, 0.004708434505260444, 0.002161401758352304, 0.002161401758352304, 0.003689498811857951, 0.003689498811857951, 0.0019893739188650518, 0.0019893739188650518, 0.0005, 0.0005]	
