Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000500	0.324254	1.700402	90.446000	62.230000	
0.000500	0.315656	1.710991	90.714000	62.010000	
0.000500	0.311493	1.726227	90.814000	62.140000	
0.000500	0.304427	1.734289	91.158000	62.150000	
0.000500	0.302757	1.747207	91.054000	62.220000	
0.000500	0.297012	1.739386	91.382000	62.160000	
0.000500	0.292125	1.753430	91.542000	62.010000	
0.000500	0.289640	1.758142	91.408000	62.050000	
0.000500	0.285128	1.761204	91.640000	62.070000	
0.000500	0.278725	1.769072	91.886000	61.880000	
0.000500	0.273788	1.774111	92.080000	61.980000	
0.000500	0.271086	1.772778	92.110000	62.040000	
0.000500	0.267318	1.777999	92.348000	61.940000	
0.000500	0.262731	1.796339	92.404000	61.820000	
0.000500	0.263579	1.802673	92.226000	61.620000	
0.000500	0.259473	1.812656	92.426000	61.900000	
0.000500	0.258441	1.814496	92.506000	61.790000	
0.000500	0.254260	1.808895	92.528000	62.380000	
0.000500	0.251102	1.816649	92.672000	61.980000	
0.000500	0.248372	1.828597	92.846000	62.040000	
0.000500	0.245922	1.828299	92.926000	61.710000	
0.000500	0.244161	1.844659	92.914000	61.720000	
0.000500	0.244772	1.829832	92.886000	62.140000	
0.000500	0.238119	1.859658	93.200000	62.100000	
0.000500	0.237541	1.837431	93.132000	62.220000	
0.000500	0.235879	1.868141	93.012000	62.020000	
0.000500	0.231579	1.864155	93.310000	61.880000	
0.000500	0.229936	1.868680	93.340000	61.640000	
0.000500	0.229497	1.873730	93.288000	61.900000	
0.000500	0.230993	1.884250	93.238000	61.650000	
0.000500	0.224913	1.884318	93.474000	62.090000	
0.000500	0.222001	1.884722	93.526000	61.800000	
0.000500	0.221961	1.897891	93.418000	61.580000	
0.000500	0.218295	1.901134	93.804000	61.730000	
0.000500	0.215941	1.909720	93.760000	61.710000	
0.000500	0.213717	1.899671	93.912000	61.800000	
0.000500	0.216107	1.924864	93.624000	61.670000	
0.000500	0.208187	1.918780	93.958000	61.580000	
0.000050	0.202088	1.912255	94.366000	61.990000	
0.000050	0.201260	1.920543	94.322000	61.610000	
0.000050	0.197041	1.907534	94.500000	62.130000	
0.000050	0.198775	1.916003	94.422000	61.670000	
0.000050	0.195773	1.901484	94.536000	62.070000	
0.000050	0.196603	1.915638	94.400000	61.970000	
0.000050	0.195693	1.915133	94.482000	61.850000	
0.000050	0.194778	1.915060	94.514000	61.780000	
0.000050	0.193583	1.911115	94.620000	61.800000	
0.000050	0.195571	1.907735	94.508000	61.970000	
0.000050	0.192101	1.910184	94.696000	61.930000	
0.000050	0.195719	1.910412	94.482000	61.860000	
0.000050	0.193339	1.907705	94.532000	62.000000	
0.000050	0.192282	1.911747	94.688000	61.840000	
0.000050	0.195069	1.915478	94.524000	61.930000	
0.000050	0.193260	1.908539	94.564000	61.970000	
0.000050	0.190395	1.920934	94.666000	61.850000	
0.000050	0.192039	1.920434	94.774000	61.900000	
0.000050	0.191771	1.918759	94.678000	62.040000	
0.000050	0.193089	1.916869	94.502000	62.010000	
0.000050	0.191455	1.920555	94.710000	61.920000	
0.000050	0.191619	1.917226	94.694000	62.190000	
0.000050	0.192005	1.918325	94.658000	61.820000	
0.000050	0.193334	1.906178	94.556000	62.160000	
0.000050	0.191776	1.918663	94.600000	62.000000	
0.000050	0.192152	1.908261	94.550000	62.080000	
0.000050	0.189369	1.920130	94.710000	62.030000	
0.000050	0.187524	1.917112	94.658000	62.030000	
0.000050	0.186005	1.922352	94.856000	62.140000	
0.000050	0.189625	1.919290	94.742000	62.020000	
0.000050	0.190802	1.920599	94.656000	62.000000	
0.000050	0.190468	1.924610	94.594000	61.860000	
0.000050	0.185667	1.920633	94.762000	61.830000	
0.000050	0.189524	1.926370	94.688000	61.950000	
0.000050	0.190519	1.929567	94.698000	61.860000	
0.000050	0.188694	1.925696	94.774000	62.040000	
0.000050	0.186265	1.930766	94.786000	61.930000	
0.000050	0.185027	1.915757	94.824000	61.960000	
0.000050	0.185591	1.926443	94.920000	61.930000	
0.000050	0.188990	1.925207	94.656000	62.140000	
0.000050	0.184869	1.919461	94.964000	61.920000	
0.000050	0.186252	1.924333	94.756000	62.080000	
