Epoch	Train Loss	Valid Loss	Train Acc.	Valid Acc.	Time	Learning Rate	
10.000000	0.412063	0.513439	86.432000	83.500000	64.998915	[0.005, 0.005, 0.015861186814144394, 0.015861186814144394, 0.1, 0.1, 0.02998377367743047, 0.02998377367743047, 0.1, 0.1, 0.03479259439693168, 0.03479259439693168, 0.1, 0.1, 0.036148755262506584, 0.036148755262506584, 0.1, 0.1, 0.03974237167229943, 0.03974237167229943, 0.1, 0.1, 0.034562562442588936, 0.034562562442588936, 0.1, 0.1, 0.029593470838337507, 0.029593470838337507, 0.1, 0.1, 0.024684321829047208, 0.024684321829047208, 0.1, 0.1, 0.01688267972187002, 0.01688267972187002, 0.0888371872836851, 0.0888371872836851, 0.012077505556727423, 0.012077505556727423, 0.06311399280261726, 0.06311399280261726, 0.008819331407380292, 0.008819331407380292, 0.04092195348904497, 0.04092195348904497, 0.007537141424355646, 0.007537141424355646, 0.02177075015197757, 0.02177075015197757, 0.005131272427469084, 0.005131272427469084, 0.014809865765581378, 0.014809865765581378, 0.004542217979287504, 0.004542217979287504, 0.010851567232333386, 0.010851567232333386, 0.0037531079970577895, 0.0037531079970577895, 0.010039752941786516, 0.010039752941786516, 0.00397033185929026, 0.00397033185929026, 0.0008311706624076418, 0.0008311706624076418]	
11.000000	0.387109	0.464420	87.170000	84.640000	64.943426	[0.005, 0.005, 0.018332214615157653, 0.018332214615157653, 0.1, 0.1, 0.030727300982116682, 0.030727300982116682, 0.1, 0.1, 0.03457502907443186, 0.03457502907443186, 0.1, 0.1, 0.03623773816908873, 0.03623773816908873, 0.1, 0.1, 0.038776320837732865, 0.038776320837732865, 0.1, 0.1, 0.03406942077130962, 0.03406942077130962, 0.1, 0.1, 0.03333276677692163, 0.03333276677692163, 0.1, 0.1, 0.029644165736297502, 0.029644165736297502, 0.1, 0.1, 0.014590794694138732, 0.014590794694138732, 0.08242011683615534, 0.08242011683615534, 0.011945373105414818, 0.011945373105414818, 0.06026729163348891, 0.06026729163348891, 0.009139346095610096, 0.009139346095610096, 0.03896629443337717, 0.03896629443337717, 0.006846895361930311, 0.006846895361930311, 0.020672323280242596, 0.020672323280242596, 0.0050197270676584985, 0.0050197270676584985, 0.014931902956618654, 0.014931902956618654, 0.004692358519657401, 0.004692358519657401, 0.011199079420466607, 0.011199079420466607, 0.002826073644455226, 0.002826073644455226, 0.009474281222967314, 0.009474281222967314, 0.004417851075072975, 0.004417851075072975, 0.0013890544383397562, 0.0013890544383397562]	
12.000000	0.368161	0.443913	88.086000	85.620000	64.929177	[0.005, 0.005, 0.015972430742670376, 0.015972430742670376, 0.1, 0.1, 0.028946482040432077, 0.028946482040432077, 0.1, 0.1, 0.031077159345368175, 0.031077159345368175, 0.1, 0.1, 0.03335125728821097, 0.03335125728821097, 0.1, 0.1, 0.03577859073442277, 0.03577859073442277, 0.1, 0.1, 0.030827641061443655, 0.030827641061443655, 0.1, 0.1, 0.027442790835182338, 0.027442790835182338, 0.1, 0.1, 0.021372201468825902, 0.021372201468825902, 0.1, 0.1, 0.013744454982722863, 0.013744454982722863, 0.07579558895576842, 0.07579558895576842, 0.011599991828597795, 0.011599991828597795, 0.05290082568361443, 0.05290082568361443, 0.0075834427582686685, 0.0075834427582686685, 0.03157043873574549, 0.03157043873574549, 0.0053899054764884454, 0.0053899054764884454, 0.017355033658887974, 0.017355033658887974, 0.004657556063516242, 0.004657556063516242, 0.01276694943016604, 0.01276694943016604, 0.0043498418375857014, 0.0043498418375857014, 0.009381982438681848, 0.009381982438681848, 0.0025918551468940075, 0.0025918551468940075, 0.007761764042469178, 0.007761764042469178, 0.003722917240699795, 0.003722917240699795, 0.0011011928918198397, 0.0011011928918198397]	
13.000000	0.350929	0.525676	88.624000	83.460000	64.894626	[0.005, 0.005, 0.015779623920280747, 0.015779623920280747, 0.1, 0.1, 0.02649092492836561, 0.02649092492836561, 0.1, 0.1, 0.03089379805497542, 0.03089379805497542, 0.1, 0.1, 0.03161487896672246, 0.03161487896672246, 0.1, 0.1, 0.034790026719841244, 0.034790026719841244, 0.1, 0.1, 0.02479865027151962, 0.02479865027151962, 0.1, 0.1, 0.02099472676080814, 0.02099472676080814, 0.1, 0.1, 0.018220365436480965, 0.018220365436480965, 0.1, 0.1, 0.015051251543395101, 0.015051251543395101, 0.07726286129220268, 0.07726286129220268, 0.011397919246541837, 0.011397919246541837, 0.05165873511604491, 0.05165873511604491, 0.006403441554599425, 0.006403441554599425, 0.032144099248952444, 0.032144099248952444, 0.005753269357818789, 0.005753269357818789, 0.017947416862983553, 0.017947416862983553, 0.004725415720562293, 0.004725415720562293, 0.013093239871062501, 0.013093239871062501, 0.0041101867853289755, 0.0041101867853289755, 0.010015240501474603, 0.010015240501474603, 0.003149189549289273, 0.003149189549289273, 0.008576259031436818, 0.008576259031436818, 0.0036126020410988118, 0.0036126020410988118, 0.0009695019463940024, 0.0009695019463940024]	
14.000000	0.329094	0.490024	89.292000	84.840000	64.972984	[0.005, 0.005, 0.01582296809047355, 0.01582296809047355, 0.1, 0.1, 0.02462782490971972, 0.02462782490971972, 0.1, 0.1, 0.024642082571526377, 0.024642082571526377, 0.1, 0.1, 0.025964113611352195, 0.025964113611352195, 0.1, 0.1, 0.029115209731047635, 0.029115209731047635, 0.1, 0.1, 0.02517192270137859, 0.02517192270137859, 0.1, 0.1, 0.02250593329205678, 0.02250593329205678, 0.1, 0.1, 0.01758270345309627, 0.01758270345309627, 0.1, 0.1, 0.012003170960202971, 0.012003170960202971, 0.06210153562898981, 0.06210153562898981, 0.008497042214848404, 0.008497042214848404, 0.04258059092757502, 0.04258059092757502, 0.0059529981496596746, 0.0059529981496596746, 0.02592273734856907, 0.02592273734856907, 0.00474534129643339, 0.00474534129643339, 0.014226564281828525, 0.014226564281828525, 0.0034986863514485985, 0.0034986863514485985, 0.010516889986525642, 0.010516889986525642, 0.0031223187127243607, 0.0031223187127243607, 0.008043291463229511, 0.008043291463229511, 0.002667602723895726, 0.002667602723895726, 0.007223319141808314, 0.007223319141808314, 0.0028751379183009165, 0.0028751379183009165, 0.0007007412731680701, 0.0007007412731680701]	
15.000000	0.314415	0.432463	89.850000	85.850000	64.959262	[0.005, 0.005, 0.018439360014224, 0.018439360014224, 0.1, 0.1, 0.02400102895466118, 0.02400102895466118, 0.1, 0.1, 0.027955752464571996, 0.027955752464571996, 0.1, 0.1, 0.02780440686526428, 0.02780440686526428, 0.1, 0.1, 0.029625750014346232, 0.029625750014346232, 0.1, 0.1, 0.022608121073070624, 0.022608121073070624, 0.1, 0.1, 0.01648779343974264, 0.01648779343974264, 0.1, 0.1, 0.011389548288661467, 0.011389548288661467, 0.08453460960659577, 0.08453460960659577, 0.008354288162577576, 0.008354288162577576, 0.04274703144131008, 0.04274703144131008, 0.006273741132581952, 0.006273741132581952, 0.030770685923856594, 0.030770685923856594, 0.004099162783952262, 0.004099162783952262, 0.019773704223011616, 0.019773704223011616, 0.0034164086330631394, 0.0034164086330631394, 0.010933160493338366, 0.010933160493338366, 0.002911393579745287, 0.002911393579745287, 0.008519886328784981, 0.008519886328784981, 0.002572654468039502, 0.002572654468039502, 0.006672578216849725, 0.006672578216849725, 0.001597763501337735, 0.001597763501337735, 0.005439850212770095, 0.005439850212770095, 0.00225496413907111, 0.00225496413907111, 0.0005, 0.0005]	
16.000000	0.295002	0.404482	90.478000	86.830000	64.919755	[0.005, 0.005, 0.013679983502507653, 0.013679983502507653, 0.1, 0.1, 0.021062513618532248, 0.021062513618532248, 0.1, 0.1, 0.024378388972986116, 0.024378388972986116, 0.1, 0.1, 0.02544853503265611, 0.02544853503265611, 0.1, 0.1, 0.026923725267081932, 0.026923725267081932, 0.1, 0.1, 0.020862909459870335, 0.020862909459870335, 0.1, 0.1, 0.018965776125946777, 0.018965776125946777, 0.1, 0.1, 0.014866202928286318, 0.014866202928286318, 0.1, 0.1, 0.010395451552695138, 0.010395451552695138, 0.05118374036895961, 0.05118374036895961, 0.0066625430671809665, 0.0066625430671809665, 0.03497913915887262, 0.03497913915887262, 0.004982387229852932, 0.004982387229852932, 0.02231532293675658, 0.02231532293675658, 0.003932118454672967, 0.003932118454672967, 0.012154615436452637, 0.012154615436452637, 0.0037297111615561345, 0.0037297111615561345, 0.0087677333858428, 0.0087677333858428, 0.0029417963390572584, 0.0029417963390572584, 0.006675440855453982, 0.006675440855453982, 0.0018505951156919274, 0.0018505951156919274, 0.005681426352392485, 0.005681426352392485, 0.002708649558804661, 0.002708649558804661, 0.0007975148145021859, 0.0007975148145021859]	
17.000000	0.278462	0.446507	90.974000	86.330000	64.939296	[0.005, 0.005, 0.012167118951375951, 0.012167118951375951, 0.1, 0.1, 0.017198352156798796, 0.017198352156798796, 0.1, 0.1, 0.02042992869994683, 0.02042992869994683, 0.1, 0.1, 0.02213983886840786, 0.02213983886840786, 0.1, 0.1, 0.024887423880816776, 0.024887423880816776, 0.1, 0.1, 0.021439396973201567, 0.021439396973201567, 0.1, 0.1, 0.01817017981143477, 0.01817017981143477, 0.1, 0.1, 0.014655883618806384, 0.014655883618806384, 0.1, 0.1, 0.009592407743902567, 0.009592407743902567, 0.06083671198133586, 0.06083671198133586, 0.0076176383231101735, 0.0076176383231101735, 0.04028433217816324, 0.04028433217816324, 0.004901026486182658, 0.004901026486182658, 0.02486353725752482, 0.02486353725752482, 0.0042881345843181215, 0.0042881345843181215, 0.01410620069087666, 0.01410620069087666, 0.003466596707211918, 0.003466596707211918, 0.010570914202733707, 0.010570914202733707, 0.0032871943364920376, 0.0032871943364920376, 0.007916887879480045, 0.007916887879480045, 0.002812731816935763, 0.002812731816935763, 0.007410835413571258, 0.007410835413571258, 0.003508805310511981, 0.003508805310511981, 0.0008571218416281434, 0.0008571218416281434]	
18.000000	0.262045	0.394813	91.438000	87.760000	64.950481	[0.005, 0.005, 0.010966904100359297, 0.010966904100359297, 0.1, 0.1, 0.01545160777945779, 0.01545160777945779, 0.1, 0.1, 0.019123757319069318, 0.019123757319069318, 0.1, 0.1, 0.020189070214153504, 0.020189070214153504, 0.1, 0.1, 0.020199085543554696, 0.020199085543554696, 0.1, 0.1, 0.016443335347978285, 0.016443335347978285, 0.1, 0.1, 0.014003411338522008, 0.014003411338522008, 0.1, 0.1, 0.013018485874100634, 0.013018485874100634, 0.1, 0.1, 0.008172230598137363, 0.008172230598137363, 0.049561392390516656, 0.049561392390516656, 0.007022799514414167, 0.007022799514414167, 0.03244205241461166, 0.03244205241461166, 0.004544657306241358, 0.004544657306241358, 0.02012640818097037, 0.02012640818097037, 0.004103031133702376, 0.004103031133702376, 0.01137356728361599, 0.01137356728361599, 0.0032392168466152385, 0.0032392168466152385, 0.008742013554712184, 0.008742013554712184, 0.0028815944352482093, 0.0028815944352482093, 0.0064989339658288615, 0.0064989339658288615, 0.0021090229955714633, 0.0021090229955714633, 0.00593916451793381, 0.00593916451793381, 0.0030604395924309037, 0.0030604395924309037, 0.0007403075001799591, 0.0007403075001799591]	
19.000000	0.240595	0.431424	92.236000	86.420000	64.945034	[0.005, 0.005, 0.010944015551878744, 0.010944015551878744, 0.1, 0.1, 0.01631331474580894, 0.01631331474580894, 0.1, 0.1, 0.01841344759471882, 0.01841344759471882, 0.1, 0.1, 0.01667616275052201, 0.01667616275052201, 0.1, 0.1, 0.015858873881924907, 0.015858873881924907, 0.1, 0.1, 0.012290838866075791, 0.012290838866075791, 0.1, 0.1, 0.010387234886513701, 0.010387234886513701, 0.1, 0.1, 0.0071876527732510475, 0.0071876527732510475, 0.06692748092134754, 0.06692748092134754, 0.004864861671133776, 0.004864861671133776, 0.030274164947812383, 0.030274164947812383, 0.003668040366809354, 0.003668040366809354, 0.019094941671836087, 0.019094941671836087, 0.002560122008638025, 0.002560122008638025, 0.011404173179812429, 0.011404173179812429, 0.0020741663366653272, 0.0020741663366653272, 0.00638535031958566, 0.00638535031958566, 0.0016628755900524388, 0.0016628755900524388, 0.0049948839905242575, 0.0049948839905242575, 0.0016266309386737633, 0.0016266309386737633, 0.003568438943648317, 0.003568438943648317, 0.0012121291979629303, 0.0012121291979629303, 0.0033825932368959696, 0.0033825932368959696, 0.001254592905121334, 0.001254592905121334, 0.0005, 0.0005]	
