Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	0.003164	0.304761	99.940000	93.540000	
0.001000	0.002633	0.305515	99.972000	93.590000	
0.001000	0.003201	0.304881	99.938000	93.510000	
0.001000	0.003136	0.307419	99.952000	93.460000	
0.001000	0.002931	0.304265	99.952000	93.450000	
0.001000	0.002592	0.304008	99.968000	93.430000	
0.001000	0.002808	0.306398	99.962000	93.400000	
0.001000	0.002652	0.304727	99.948000	93.570000	
0.001000	0.002675	0.304652	99.964000	93.410000	
0.001000	0.002947	0.304482	99.960000	93.470000	
0.001000	0.002572	0.306322	99.958000	93.530000	
0.001000	0.002741	0.307475	99.952000	93.490000	
0.001000	0.002960	0.304815	99.952000	93.500000	
0.001000	0.002881	0.305239	99.924000	93.590000	
0.001000	0.002673	0.304113	99.968000	93.640000	
0.001000	0.002945	0.309675	99.954000	93.490000	
0.001000	0.002418	0.303984	99.972000	93.510000	
0.001000	0.002769	0.308013	99.966000	93.440000	
